block_num,latitude,longitude,total_pop
663,+44.153643,-070.114744,13
664,+44.155776,-070.096185,2
665,+44.152068,-070.105736,0
666,+44.178749,-070.098195,0
667,+44.235203,-070.143922,168
668,+44.242587,-070.158001,4
669,+44.244942,-070.159875,22
670,+44.247116,-070.170430,78
671,+44.255427,-070.175791,2
672,+44.255936,-070.175970,2
673,+44.240557,-070.184266,35
674,+44.237037,-070.175652,122
675,+44.236226,-070.165711,33
676,+44.240653,-070.161421,32
677,+44.241209,-070.158092,8
678,+44.234470,-070.156465,24
679,+44.229620,-070.154679,5
680,+44.228017,-070.156253,0
681,+44.223598,-070.154577,38
682,+44.208778,-070.166164,385
683,+44.194371,-070.157501,166
684,+44.184004,-070.173243,45
685,+44.183772,-070.191196,217
686,+44.163622,-070.182439,5
687,+44.169772,-070.176449,0
688,+44.172921,-070.173843,0
689,+44.176128,-070.205677,0
690,+44.203195,-070.194867,70
691,+44.236712,-070.188102,0
692,+44.233299,-070.167842,30
693,+44.231133,-070.162333,0
694,+44.182921,-070.179860,0
695,+44.191471,-070.198736,0
696,+44.257288,-070.178168,0
697,+44.226437,-070.160997,0
698,+44.204453,-070.093216,105
699,+44.216196,-070.096518,1
700,+44.216912,-070.096857,0
701,+44.215390,-070.107913,55
702,+44.220315,-070.123882,42
703,+44.223321,-070.131906,25
704,+44.229070,-070.129109,11
705,+44.211371,-070.140814,76
706,+44.198404,-070.130778,30
707,+44.194404,-070.141810,82
708,+44.191571,-070.146527,57
709,+44.189021,-070.154449,49
710,+44.187321,-070.154620,0
711,+44.186454,-070.158256,12
712,+44.198271,-070.124662,14
713,+44.199298,-070.123283,7
714,+44.200145,-070.121728,26
715,+44.200797,-070.117937,17
716,+44.205657,-070.114626,24
717,+44.208627,-070.106629,126
718,+44.206183,-070.101257,8
719,+44.196136,-070.105966,1
720,+44.199832,-070.118611,0
721,+44.198450,-070.122148,0
722,+44.197623,-070.120320,10
723,+44.188216,-070.091171,6
724,+44.176094,-070.092232,1
725,+44.172688,-070.089696,0
726,+44.210671,-070.135609,0
727,+44.179563,-070.098236,0
728,+44.173399,-070.090968,0
729,+44.352732,-070.125966,25
730,+44.368197,-070.138623,2
731,+44.356731,-070.147546,21
732,+44.355125,-070.171650,101
733,+44.326822,-070.174690,180
734,+44.329219,-070.152691,112
735,+44.309610,-070.131184,56
736,+44.336177,-070.133607,22
737,+44.346508,-070.138962,17
738,+44.337464,-070.130120,0
739,+44.341814,-070.118772,40
740,+44.341198,-070.106763,3
741,+44.335591,-070.103585,0
742,+44.335608,-070.102167,0
743,+44.334387,-070.101141,0
744,+44.333705,-070.102225,0
745,+44.334836,-070.104796,0
746,+44.336485,-070.108853,4
747,+44.335386,-070.110316,6
748,+44.320836,-070.116942,22
749,+44.323792,-070.121449,10
750,+44.318563,-070.121679,0
